iter	Passed	Remaining
4776	119232	130364
4777	119254	130336
4778	119295	130328
4779	119318	130301
4780	119342	130275
4781	119367	130250
4782	119395	130228
4783	119418	130202
4784	119443	130177
4785	119469	130153
4786	119496	130130
4787	119519	130103
4788	119542	130076
4789	119568	130052
4790	119594	130028
4791	119619	130003
4792	119643	129977
4793	119667	129951
4794	119700	129935
4795	119724	129909
4796	119749	129884
4797	119774	129860
4798	119799	129835
4799	119825	129810
4800	119849	129785
4801	119873	129759
4802	119898	129734
4803	119922	129708
4804	119947	129683
4805	119974	129660
4806	120001	129637
4807	120030	129617
4808	120063	129600
4809	120088	129575
4810	120113	129551
4811	120139	129526
4812	120165	129502
4813	120190	129478
4814	120215	129453
4815	120239	129426
4816	120263	129401
4817	120287	129375
4818	120313	129351
4819	120339	129327
4820	120364	129302
4821	120388	129276
4822	120412	129250
4823	120436	129224
4824	120460	129198
4825	120485	129173
4826	120509	129147
4827	120535	129123
4828	120560	129098
4829	120586	129075
4830	120611	129049
4831	120635	129023
4832	120660	128998
4833	120684	128973
4834	120708	128947
4835	120734	128922
4836	120757	128895
4837	120785	128874
4838	120810	128849
4839	120835	128824
4840	120859	128798
4841	120882	128771
4842	120905	128744
4843	120929	128719
4844	120953	128692
4845	120980	128669
4846	121009	128649
4847	121036	128625
4848	121061	128600
4849	121086	128576
4850	121111	128551
4851	121136	128526
4852	121161	128501
4853	121184	128474
4854	121209	128449
4855	121234	128424
4856	121259	128399
4857	121284	128374
4858	121308	128349
4859	121331	128321
4860	121355	128296
4861	121379	128269
4862	121403	128244
4863	121428	128218
4864	121454	128194
4865	121478	128169
4866	121503	128143
4867	121528	128119
4868	121551	128092
4869	121576	128067
4870	121602	128043
4871	121628	128019
4872	121651	127992
4873	121677	127968
4874	121701	127942
4875	121726	127917
4876	121751	127892
4877	121776	127868
4878	121802	127843
4879	121826	127817
4880	121851	127792
4881	121876	127768
4882	121901	127743
4883	121930	127722
4884	121955	127697
4885	121982	127674
4886	122011	127653
4887	122038	127630
4888	122062	127605
4889	122085	127578
4890	122110	127552
4891	122136	127528
4892	122162	127505
4893	122186	127479
4894	122221	127464
4895	122254	127447
4896	122290	127434
4897	122316	127411
4898	122341	127386
4899	122366	127361
4900	122392	127336
4901	122417	127312
4902	122442	127287
4903	122467	127262
4904	122492	127237
4905	122519	127214
4906	122543	127188
4907	122568	127163
4908	122594	127139
4909	122618	127113
4910	122645	127090
4911	122668	127063
4912	122691	127037
4913	122715	127010
4914	122739	126985
4915	122763	126959
4916	122788	126933
4917	122813	126909
4918	122837	126883
4919	122862	126858
4920	122887	126833
4921	122912	126807
4922	122937	126783
4923	122962	126757
4924	122990	126736
4925	123020	126716
4926	123045	126691
4927	123069	126665
4928	123091	126637
4929	123115	126611
4930	123141	126587
4931	123164	126560
4932	123188	126534
4933	123210	126507
4934	123235	126482
4935	123262	126458
4936	123290	126437
4937	123315	126412
4938	123339	126386
4939	123364	126361
4940	123388	126335
4941	123413	126310
4942	123438	126285
4943	123468	126265
4944	123495	126242
4945	123521	126218
4946	123546	126193
4947	123573	126170
4948	123599	126146
4949	123624	126122
4950	123648	126096
4951	123673	126071
4952	123698	126046
4953	123723	126020
4954	123749	125997
4955	123775	125973
4956	123799	125947
4957	123825	125923
4958	123849	125897
4959	123872	125870
4960	123894	125842
4961	123918	125816
4962	123943	125791
4963	123969	125767
4964	124000	125749
4965	124027	125726
4966	124052	125700
4967	124078	125676
4968	124101	125650
4969	124125	125623
4970	124150	125599
4971	124173	125572
4972	124203	125552
4973	124232	125531
4974	124260	125509
4975	124287	125486
4976	124314	125463
4977	124341	125440
4978	124369	125418
4979	124396	125395
4980	124422	125372
4981	124455	125354
4982	124481	125330
4983	124509	125308
4984	124537	125286
4985	124563	125263
4986	124587	125237
4987	124611	125211
4988	124639	125189
4989	124666	125166
4990	124692	125142
4991	124718	125118
4992	124743	125093
4993	124769	125068
4994	124795	125045
4995	124820	125020
4996	124845	124995
4997	124871	124971
4998	124896	124946
4999	124921	124921
5000	124946	124896
5001	124971	124871
5002	124996	124847
5003	125024	124824
5004	125049	124799
5005	125075	124775
5006	125100	124750
5007	125125	124725
5008	125150	124700
5009	125175	124675
5010	125201	124651
5011	125225	124625
5012	125250	124600
5013	125274	124575
5014	125302	124553
5015	125330	124530
5016	125354	124504
5017	125379	124479
5018	125403	124454
5019	125428	124428
5020	125452	124403
5021	125478	124379
5022	125503	124354
5023	125528	124329
5024	125554	124305
5025	125580	124280
5026	125604	124255
5027	125629	124230
5028	125651	124202
5029	125675	124176
5030	125698	124149
5031	125722	124123
5032	125747	124098
5033	125773	124074
5034	125801	124052
5035	125827	124028
5036	125851	124002
5037	125876	123977
5038	125902	123953
5039	125925	123926
5040	125950	123901
5041	125975	123877
5042	126004	123855
5043	126030	123831
5044	126053	123804
5045	126079	123780
5046	126107	123758
5047	126132	123733
5048	126160	123711
5049	126185	123686
5050	126212	123663
5051	126238	123639
5052	126267	123618
5053	126292	123593
5054	126320	123571
5055	126344	123545
5056	126369	123521
5057	126394	123495
5058	126418	123470
5059	126444	123445
5060	126469	123420
5061	126493	123394
5062	126516	123368
5063	126542	123343
5064	126574	123325
5065	126600	123301
5066	126625	123276
5067	126649	123251
5068	126676	123227
5069	126701	123202
5070	126727	123178
5071	126752	123154
5072	126779	123130
5073	126805	123107
5074	126833	123084
5075	126857	123058
5076	126881	123032
5077	126907	123008
5078	126934	122986
5079	126959	122960
5080	126986	122938
5081	127014	122915
5082	127039	122891
5083	127065	122866
5084	127089	122840
5085	127114	122815
5086	127138	122789
5087	127163	122764
5088	127187	122738
5089	127212	122713
5090	127238	122689
5091	127263	122664
5092	127287	122638
5093	127310	122612
5094	127335	122586
5095	127361	122562
5096	127385	122537
5097	127421	122522
5098	127453	122504
5099	127480	122480
5100	127506	122457
5101	127530	122431
5102	127556	122406
5103	127578	122379
5104	127603	122353
5105	127626	122327
5106	127652	122303
5107	127676	122277
5108	127701	122252
5109	127726	122227
5110	127752	122203
5111	127776	122177
5112	127801	122152
5113	127824	122125
5114	127850	122101
5115	127874	122075
5116	127897	122049
5117	127921	122023
5118	127945	121996
5119	127977	121978
5120	128002	121953
5121	128030	121931
5122	128055	121905
5123	128085	121885
5124	128108	121859
5125	128133	121834
5126	128159	121810
5127	128185	121785
5128	128210	121761
5129	128235	121736
5130	128261	121712
5131	128284	121685
5132	128309	121660
5133	128335	121635
5134	128361	121611
5135	128385	121586
5136	128411	121562
5137	128437	121538
5138	128462	121513
5139	128487	121488
5140	128516	121467
5141	128540	121441
5142	128567	121417
5143	128590	121390
5144	128614	121365
5145	128639	121339
5146	128663	121314
5147	128688	121289
5148	128713	121264
5149	128736	121237
5150	128761	121212
5151	128786	121187
5152	128810	121161
5153	128849	121149
5154	128873	121123
5155	128897	121097
5156	128922	121072
5157	128949	121049
5158	128975	121025
5159	129004	121004
5160	129033	120982
5161	129060	120960
5162	129087	120936
5163	129110	120909
5164	129135	120884
5165	129158	120857
5166	129182	120832
5167	129207	120806
5168	129232	120781
5169	129257	120757
5170	129283	120732
5171	129308	120707
5172	129334	120683
5173	129360	120659
5174	129385	120634
5175	129409	120608
5176	129433	120583
5177	129457	120557
5178	129483	120533
5179	129507	120507
5180	129532	120482
5181	129559	120458
5182	129582	120432
5183	129605	120404
5184	129630	120380
5185	129656	120356
5186	129680	120330
5187	129705	120305
5188	129730	120279
5189	129769	120267
5190	129793	120241
5191	129816	120215
5192	129839	120188
5193	129864	120163
5194	129887	120136
5195	129913	120112
5196	129938	120087
5197	129965	120064
5198	129993	120042
5199	130018	120017
5200	130044	119993
5201	130069	119967
5202	130094	119943
5203	130120	119918
5204	130143	119892
5205	130168	119867
5206	130194	119842
5207	130218	119816
5208	130243	119792
5209	130268	119767
5210	130293	119742
5211	130322	119721
5212	130348	119696
5213	130374	119672
5214	130397	119645
5215	130423	119621
5216	130447	119595
5217	130471	119569
5218	130496	119544
5219	130521	119519
5220	130547	119495
5221	130571	119469
5222	130595	119443
5223	130620	119418
5224	130645	119394
5225	130670	119369
5226	130696	119344
5227	130720	119319
5228	130760	119307
5229	130786	119283
5230	130813	119260
5231	130838	119234
5232	130862	119208
5233	130886	119183
5234	130912	119159
5235	130938	119135
5236	130965	119111
5237	130992	119088
5238	131018	119064
5239	131042	119038
5240	131068	119014
5241	131094	118990
5242	131120	118965
5243	131143	118939
5244	131165	118911
5245	131191	118888
5246	131217	118863
5247	131242	118838
5248	131267	118813
5249	131293	118789
5250	131318	118764
5251	131343	118739
5252	131368	118714
5253	131393	118689
5254	131418	118664
5255	131442	118638
5256	131466	118612
5257	131491	118587
5258	131517	118563
5259	131545	118540
5260	131570	118516
5261	131609	118503
5262	131634	118478
5263	131658	118452
5264	131682	118426
5265	131706	118401
5266	131731	118375
5267	131756	118350
5268	131781	118325
5269	131805	118300
5270	131830	118275
5271	131857	118251
5272	131882	118226
5273	131908	118202
5274	131933	118177
5275	131960	118154
5276	131987	118131
5277	132016	118109
5278	132043	118085
5279	132071	118063
5280	132097	118039
5281	132123	118015
5282	132151	117993
5283	132180	117971
5284	132208	117949
5285	132236	117927
5286	132264	117904
5287	132292	117882
5288	132318	117858
5289	132344	117834
5290	132370	117809
5291	132399	117788
5292	132425	117764
5293	132452	117740
5294	132482	117720
5295	132507	117695
5296	132534	117672
5297	132559	117646
5298	132584	117622
5299	132611	117598
5300	132634	117571
5301	132657	117545
5302	132684	117521
5303	132708	117496
5304	132735	117472
5305	132759	117447
5306	132784	117422
5307	132810	117397
5308	132836	117373
5309	132860	117348
5310	132887	117324
5311	132913	117300
5312	132938	117275
5313	132965	117252
5314	132992	117228
5315	133017	117203
5316	133042	117178
5317	133067	117153
5318	133097	117132
5319	133124	117109
5320	133149	117084
5321	133175	117060
5322	133202	117036
5323	133228	117012
5324	133257	116990
5325	133281	116965
5326	133306	116940
5327	133330	116914
5328	133356	116890
5329	133382	116866
5330	133409	116842
5331	133432	116815
5332	133458	116792
5333	133483	116766
5334	133508	116742
5335	133533	116716
5336	133557	116691
5337	133583	116666
5338	133621	116652
5339	133650	116631
5340	133677	116608
5341	133703	116583
5342	133728	116559
5343	133758	116537
5344	133784	116513
5345	133809	116489
5346	133836	116465
5347	133861	116440
5348	133886	116415
5349	133911	116390
5350	133935	116364
5351	133992	116367
5352	134019	116344
5353	134044	116318
5354	134070	116294
5355	134099	116272
5356	134126	116249
5357	134151	116224
5358	134179	116201
5359	134206	116178
5360	134232	116154
5361	134272	116142
5362	134299	116119
5363	134324	116093
5364	134349	116068
5365	134373	116043
5366	134398	116017
5367	134423	115993
5368	134449	115968
5369	134474	115943
5370	134501	115920
5371	134526	115895
5372	134551	115870
5373	134577	115846
5374	134604	115822
5375	134629	115797
5376	134654	115771
5377	134680	115747
5378	134706	115723
5379	134733	115700
5380	134758	115675
5381	134784	115650
5382	134809	115626
5383	134833	115600
5384	134859	115576
5385	134884	115550
5386	134909	115526
5387	134934	115501
5388	134961	115477
5389	134988	115454
5390	135015	115430
5391	135041	115406
5392	135064	115379
5393	135089	115354
5394	135118	115333
5395	135143	115307
5396	135169	115283
5397	135193	115257
5398	135220	115234
5399	135246	115210
5400	135271	115184
5401	135296	115160
5402	135320	115134
5403	135346	115109
5404	135373	115086
5405	135397	115060
5406	135422	115035
5407	135449	115011
5408	135474	114987
5409	135501	114963
5410	135527	114939
5411	135553	114914
5412	135579	114890
5413	135603	114864
5414	135629	114840
5415	135651	114812
5416	135676	114787
5417	135701	114762
5418	135727	114738
5419	135754	114714
5420	135780	114690
5421	135806	114666
5422	135831	114641
5423	135857	114617
5424	135882	114592
5425	135905	114565
5426	135932	114541
5427	135960	114519
5428	135987	114495
5429	136013	114471
5430	136041	114449
5431	136066	114424
5432	136090	114398
5433	136119	114376
5434	136146	114352
5435	136170	114327
5436	136196	114303
5437	136222	114278
5438	136247	114253
5439	136272	114228
5440	136297	114203
5441	136321	114177
5442	136347	114153
5443	136373	114128
5444	136399	114104
5445	136424	114079
5446	136449	114054
5447	136474	114029
5448	136500	114005
5449	136526	113980
5450	136550	113955
5451	136577	113931
5452	136601	113905
5453	136626	113880
5454	136650	113854
5455	136675	113829
5456	136703	113806
5457	136730	113783
5458	136758	113760
5459	136781	113734
5460	136806	113708
5461	136831	113684
5462	136859	113660
5463	136884	113635
5464	136908	113610
5465	136935	113586
5466	136993	113589
5467	137021	113566
5468	137049	113543
5469	137075	113519
5470	137116	113507
5471	137145	113485
5472	137170	113460
5473	137197	113436
5474	137224	113413
5475	137249	113388
5476	137275	113364
5477	137302	113340
5478	137337	113323
5479	137363	113300
5480	137391	113276
5481	137417	113252
5482	137444	113229
5483	137469	113203
5484	137494	113179
5485	137521	113155
5486	137547	113131
5487	137574	113107
5488	137599	113083
5489	137625	113058
5490	137652	113034
5491	137678	113010
5492	137705	112987
5493	137731	112962
5494	137757	112938
5495	137784	112914
5496	137811	112891
5497	137838	112867
5498	137864	112844
5499	137892	112820
5500	137921	112799
5501	137952	112778
5502	137980	112756
5503	138007	112732
5504	138037	112711
5505	138064	112688
5506	138092	112665
5507	138123	112645
5508	138150	112621
5509	138177	112598
5510	138203	112574
5511	138231	112551
5512	138258	112527
5513	138285	112504
5514	138311	112480
5515	138338	112456
5516	138363	112431
5517	138390	112407
5518	138432	112396
5519	138461	112374
5520	138498	112359
5521	138527	112337
5522	138570	112326
5523	138610	112313
5524	138638	112290
5525	138666	112267
5526	138694	112245
5527	138723	112223
5528	138751	112200
5529	138779	112178
5530	138804	112153
5531	138830	112128
5532	138855	112103
5533	138883	112080
5534	138908	112055
5535	138935	112032
5536	138966	112011
5537	138995	111989
5538	139022	111966
5539	139051	111944
5540	139076	111918
5541	139104	111895
5542	139134	111875
5543	139162	111852
5544	139190	111829
5545	139216	111804
5546	139243	111781
5547	139268	111756
5548	139295	111732
5549	139329	111714
5550	139354	111689
5551	139380	111664
5552	139407	111641
5553	139431	111615
5554	139481	111610
5555	139515	111592
5556	139544	111570
5557	139601	111571
5558	139653	111567
5559	139690	111551
5560	139720	111530
5561	139751	111509
5562	139780	111488
5563	139812	111468
5564	139839	111444
5565	139866	111421
5566	139894	111397
5567	139922	111375
5568	139953	111354
5569	139982	111332
5570	140007	111307
5571	140033	111282
5572	140063	111262
5573	140094	111241
5574	140120	111216
5575	140153	111198
5576	140180	111173
5577	140207	111150
5578	140234	111126
5579	140261	111102
5580	140288	111079
5581	140316	111056
5582	140345	111034
5583	140371	111009
5584	140398	110986
5585	140423	110961
5586	140448	110935
5587	140474	110911
5588	140497	110884
5589	140525	110861
5590	140550	110836
5591	140576	110812
5592	140600	110786
5593	140625	110760
5594	140652	110737
5595	140681	110715
5596	140709	110691
5597	140733	110665
5598	140759	110641
5599	140784	110616
5600	140813	110594
5601	140838	110568
5602	140863	110544
5603	140888	110518
5604	140915	110494
5605	140944	110472
5606	140968	110446
5607	140994	110422
5608	141020	110397
5609	141046	110373
5610	141074	110350
5611	141100	110325
5612	141124	110300
5613	141153	110277
5614	141183	110256
5615	141208	110231
5616	141234	110206
5617	141258	110180
5618	141285	110156
5619	141310	110131
5620	141333	110104
5621	141375	110092
5622	141400	110067
5623	141424	110041
5624	141448	110015
5625	141475	109991
5626	141501	109967
5627	141525	109941
5628	141550	109915
5629	141576	109891
5630	141603	109867
5631	141627	109841
5632	141653	109817
5633	141681	109794
5634	141708	109771
5635	141734	109745
5636	141761	109722
5637	141788	109698
5638	141815	109675
5639	141841	109650
5640	141867	109625
5641	141891	109600
5642	141919	109576
5643	141945	109552
5644	141972	109528
5645	141997	109503
5646	142023	109478
5647	142054	109458
5648	142079	109433
5649	142106	109409
5650	142131	109383
5651	142162	109363
5652	142189	109339
5653	142217	109316
5654	142244	109292
5655	142272	109270
5656	142298	109245
5657	142323	109220
5658	142348	109194
5659	142373	109169
5660	142399	109144
5661	142423	109119
5662	142449	109094
5663	142473	109068
5664	142500	109044
5665	142524	109019
5666	142549	108993
5667	142575	108968
5668	142599	108943
5669	142625	108918
5670	142649	108892
5671	142675	108868
5672	142701	108843
5673	142724	108816
5674	142750	108792
5675	142777	108768
5676	142802	108743
5677	142827	108718
5678	142851	108691
5679	142876	108666
5680	142902	108642
5681	142930	108618
5682	142955	108593
5683	142980	108568
5684	143006	108544
5685	143033	108519
5686	143057	108494
5687	143082	108469
5688	143108	108444
5689	143132	108418
5690	143160	108395
5691	143187	108371
5692	143213	108347
5693	143237	108321
5694	143262	108295
5695	143292	108274
5696	143332	108260
5697	143358	108235
5698	143383	108210
5699	143410	108187
5700	143436	108162
5701	143458	108135
5702	143482	108109
5703	143509	108084
5704	143535	108060
5705	143562	108036
5706	143586	108010
5707	143611	107985
5708	143630	107955
5709	143655	107930
5710	143679	107904
5711	143705	107880
5712	143731	107855
5713	143757	107830
5714	143782	107805
5715	143807	107780
5716	143832	107754
5717	143855	107727
5718	143880	107703
5719	143907	107678
5720	143936	107656
5721	143962	107631
5722	144000	107616
5723	144031	107596
5724	144062	107574
5725	144087	107550
5726	144113	107524
5727	144137	107499
5728	144163	107474
5729	144193	107453
5730	144218	107427
5731	144243	107402
5732	144271	107379
5733	144297	107354
5734	144322	107329
5735	144348	107305
5736	144371	107278
5737	144396	107253
5738	144420	107227
5739	144454	107208
5740	144488	107189
5741	144515	107165
5742	144540	107140
5743	144569	107118
5744	144595	107093
5745	144623	107070
5746	144655	107050
5747	144689	107032
5748	144718	107009
5749	144744	106984
5750	144773	106963
5751	144800	106939
5752	144825	106913
5753	144851	106889
5754	144876	106863
5755	144908	106843
5756	144935	106819
5757	144961	106795
5758	144986	106769
5759	145009	106743
5760	145079	106751
5761	145123	106739
5762	145157	106721
5763	145244	106741
5764	145298	106736
5765	145346	106728
5766	145377	106707
5767	145413	106690
5768	145480	106696
5769	145513	106676
5770	145553	106661
5771	145579	106637
5772	145605	106612
5773	145632	106588
5774	145658	106563
5775	145684	106539
5776	145708	106513
5777	145732	106487
5778	145762	106465
5779	145787	106439
5780	145812	106414
5781	145838	106389
5782	145864	106365
5783	145891	106341
5784	145919	106317
5785	145944	106292
5786	145968	106266
5787	145993	106241
5788	146017	106215
5789	146045	106191
5790	146071	106167
5791	146096	106142
5792	146121	106116
5793	146146	106091
5794	146170	106064
5795	146196	106040
5796	146222	106015
5797	146246	105989
5798	146271	105964
5799	146296	105939
5800	146324	105915
5801	146350	105890
5802	146374	105864
5803	146399	105839
5804	146424	105813
5805	146448	105787
5806	146475	105764
5807	146501	105739
5808	146526	105714
5809	146551	105688
5810	146576	105663
5811	146619	105650
5812	146645	105626
5813	146670	105600
5814	146695	105575
5815	146719	105548
5816	146742	105522
5817	146766	105496
5818	146792	105471
5819	146817	105446
5820	146842	105420
5821	146866	105394
5822	146894	105371
5823	146921	105347
5824	146946	105322
5825	146971	105296
5826	146995	105270
5827	147021	105245
5828	147046	105220
5829	147069	105194
5830	147095	105168
5831	147120	105143
5832	147147	105119
5833	147175	105096
5834	147202	105072
5835	147230	105049
5836	147254	105023
5837	147279	104997
5838	147305	104973
5839	147331	104948
5840	147356	104923
5841	147382	104898
5842	147405	104871
5843	147429	104845
5844	147455	104821
5845	147482	104796
5846	147506	104770
5847	147531	104745
5848	147555	104719
5849	147580	104693
5850	147606	104668
5851	147631	104643
5852	147658	104619
5853	147684	104595
5854	147707	104568
5855	147734	104544
5856	147760	104519
5857	147783	104493
5858	147806	104466
5859	147831	104440
5860	147856	104415
5861	147883	104391
5862	147909	104366
5863	147936	104342
5864	147963	104318
5865	147989	104294
5866	148013	104267
5867	148038	104242
5868	148061	104215
5869	148099	104199
5870	148124	104174
5871	148149	104149
5872	148174	104123
5873	148197	104096
5874	148224	104072
5875	148254	104050
5876	148279	104025
5877	148304	103999
5878	148329	103974
5879	148355	103949
5880	148381	103925
5881	148405	103899
5882	148430	103873
5883	148455	103848
5884	148482	103824
5885	148508	103799
5886	148533	103774
5887	148559	103749
5888	148584	103724
5889	148611	103699
5890	148635	103673
5891	148659	103648
5892	148684	103622
5893	148710	103597
5894	148738	103574
5895	148764	103549
5896	148789	103524
5897	148813	103498
5898	148838	103473
5899	148863	103447
5900	148890	103423
5901	148916	103398
5902	148940	103372
5903	148965	103347
5904	148991	103322
5905	149017	103297
5906	149042	103272
5907	149067	103246
5908	149091	103221
5909	149119	103197
5910	149145	103172
5911	149171	103148
5912	149198	103124
5913	149226	103100
5914	149251	103075
5915	149277	103051
5916	149305	103027
5917	149331	103003
5918	149364	102983
5919	149389	102957
5920	149416	102933
5921	149444	102910
5922	149471	102886
5923	149497	102861
5924	149524	102837
5925	149552	102814
5926	149595	102800
5927	149623	102777
5928	149648	102752
5929	149675	102728
5930	149703	102705
5931	149732	102682
5932	149760	102658
5933	149785	102633
5934	149810	102608
5935	149838	102584
5936	149865	102561
5937	149890	102535
5938	149916	102510
5939	149943	102486
5940	149970	102462
5941	149998	102439
5942	150027	102416
5943	150055	102393
5944	150082	102368
5945	150111	102346
5946	150141	102324
5947	150169	102300
5948	150195	102276
5949	150228	102256
5950	150271	102243
5951	150331	102241
5952	150371	102226
5953	150407	102208
5954	150447	102192
5955	150478	102171
5956	150506	102148
5957	150534	102124
5958	150564	102102
5959	150600	102084
5960	150628	102061
5961	150656	102037
5962	150686	102016
5963	150718	101995
5964	150747	101972
5965	150788	101957
5966	150818	101935
5967	150846	101912
5968	150874	101889
5969	150904	101866
5970	150931	101842
5971	150957	101817
5972	150985	101794
5973	151016	101772
5974	151044	101749
5975	151070	101724
5976	151096	101699
5977	151122	101675
5978	151147	101649
5979	151174	101625
5980	151199	101599
5981	151223	101573
5982	151251	101550
5983	151274	101523
5984	151299	101498
5985	151325	101473
5986	151352	101449
5987	151379	101425
5988	151404	101399
5989	151430	101374
5990	151455	101349
5991	151479	101323
5992	151504	101297
5993	151527	101270
5994	151550	101244
5995	151576	101219
5996	151603	101195
5997	151629	101170
5998	151656	101146
5999	151688	101125
6000	151716	101102
6001	151743	101077
6002	151771	101054
6003	151798	101030
6004	151824	101005
6005	151852	100982
6006	151879	100958
6007	151911	100937
6008	151939	100913
6009	151966	100889
6010	151993	100865
6011	152021	100841
6012	152046	100816
6013	152073	100792
6014	152099	100767
6015	152127	100744
6016	152154	100720
6017	152182	100696
6018	152210	100672
6019	152236	100648
6020	152268	100627
6021	152296	100603
6022	152323	100579
6023	152350	100555
6024	152375	100530
6025	152402	100505
6026	152444	100491
6027	152476	100470
6028	152504	100447
6029	152533	100424
6030	152559	100399
6031	152583	100373
6032	152608	100347
6033	152633	100322
6034	152661	100298
6035	152687	100273
6036	152714	100249
6037	152740	100224
6038	152763	100198
6039	152788	100172
6040	152812	100146
6041	152837	100120
6042	152862	100095
6043	152890	100071
6044	152915	100046
6045	152938	100019
6046	152963	99994
6047	152987	99967
6048	153010	99941
6049	153036	99916
6050	153060	99890
6051	153090	99867
6052	153119	99845
6053	153146	99820
6054	153188	99806
6055	153217	99783
6056	153246	99760
6057	153274	99737
6058	153304	99715
6059	153330	99689
6060	153356	99665
6061	153383	99641
6062	153409	99615
6063	153431	99588
6064	153458	99564
6065	153483	99538
6066	153506	99512
6067	153531	99486
6068	153556	99461
6069	153584	99437
6070	153613	99414
6071	153639	99390
6072	153667	99366
6073	153695	99342
6074	153723	99319
6075	153750	99295
6076	153775	99269
6077	153801	99244
6078	153828	99220
6079	153852	99194
6080	153879	99169
6081	153905	99145
6082	153930	99119
6083	153956	99094
6084	153981	99069
6085	154007	99044
6086	154032	99018
6087	154056	98993
6088	154081	98967
6089	154107	98942
6090	154133	98917
6091	154160	98893
6092	154186	98868
6093	154212	98843
6094	154237	98818
6095	154261	98791
6096	154288	98768
6097	154313	98742
6098	154340	98718
6099	154363	98691
6100	154395	98670
6101	154422	98646
6102	154467	98633
6103	154498	98612
6104	154523	98586
6105	154549	98561
6106	154574	98535
6107	154599	98510
6108	154625	98485
6109	154652	98461
6110	154676	98435
6111	154700	98408
6112	154728	98385
6113	154755	98360
6114	154781	98336
6115	154809	98312
6116	154842	98292
6117	154890	98281
6118	154924	98261
6119	154959	98242
6120	154997	98225
6121	155033	98206
6122	155064	98184
6123	155096	98163
6124	155125	98140
6125	155155	98118
6126	155185	98095
6127	155213	98071
6128	155242	98049
6129	155271	98025
6130	155300	98003
6131	155330	97980
6132	155359	97957
6133	155391	97936
6134	155420	97913
6135	155450	97891
6136	155481	97869
6137	155508	97845
6138	155534	97820
6139	155563	97797
6140	155589	97772
6141	155618	97749
6142	155646	97725
6143	155674	97701
6144	155702	97678
6145	155730	97654
6146	155756	97629
6147	155783	97605
6148	155813	97583
6149	155842	97559
6150	155878	97541
6151	155907	97518
6152	155938	97496
6153	155971	97475
6154	156009	97458
6155	156054	97445
6156	156086	97423
6157	156147	97420
6158	156176	97397
6159	156205	97374
6160	156238	97354
6161	156271	97333
6162	156307	97314
6163	156337	97292
6164	156367	97270
6165	156400	97249
6166	156431	97227
6167	156464	97206
6168	156497	97186
6169	156528	97164
6170	156560	97142
6171	156598	97125
6172	156625	97100
6173	156652	97076
6174	156678	97051
6175	156704	97026
6176	156731	97002
6177	156760	96979
6178	156787	96954
6179	156814	96930
6180	156840	96905
6181	156870	96883
6182	156898	96859
6183	156924	96834
6184	156952	96810
6185	156985	96789
6186	157010	96764
6187	157034	96738
6188	157057	96711
6189	157082	96685
6190	157113	96663
6191	157144	96642
6192	157184	96625
6193	157221	96607
6194	157254	96586
6195	157284	96564
6196	157314	96541
6197	157345	96519
6198	157374	96496
6199	157403	96472
6200	157435	96451
6201	157471	96432
6202	157502	96410
6203	157529	96386
6204	157558	96363
6205	157594	96344
6206	157627	96323
6207	157655	96299
6208	157682	96275
6209	157708	96250
6210	157735	96225
6211	157760	96200
6212	157783	96173
6213	157807	96147
6214	157830	96120
6215	157852	96093
6216	157877	96067
6217	157902	96041
6218	157927	96016
6219	157952	95990
6220	157984	95968
6221	158017	95948
6222	158045	95924
6223	158073	95900
6224	158101	95876
6225	158129	95853
6226	158157	95828
6227	158186	95805
6228	158214	95782
6229	158241	95757
6230	158270	95734
6231	158295	95708
6232	158328	95687
6233	158358	95665
6234	158382	95639
6235	158407	95613
6236	158433	95588
6237	158459	95563
6238	158485	95538
6239	158511	95513
6240	158536	95487
6241	158560	95461
6242	158586	95436
6243	158612	95411
6244	158643	95389
6245	158667	95362
6246	158690	95336
6247	158716	95311
6248	158738	95283
6249	158766	95259
6250	158793	95235
6251	158824	95213
6252	158852	95189
6253	158881	95166
6254	158908	95141
6255	158936	95117
6256	158961	95092
6257	158988	95068
6258	159015	95043
6259	159041	95018
6260	159066	94992
6261	159092	94967
6262	159117	94942
6263	159144	94917
6264	159169	94892
6265	159196	94867
6266	159219	94840
6267	159241	94813
6268	159267	94788
6269	159296	94764
6270	159321	94739
6271	159349	94715
6272	159374	94689
6273	159404	94667
6274	159431	94642
6275	159460	94619
6276	159486	94594
6277	159513	94569
6278	159539	94544
6279	159564	94519
6280	159589	94493
6281	159616	94468
6282	159645	94445
6283	159683	94427
6284	159728	94414
6285	159763	94394
6286	159794	94371
6287	159824	94349
6288	159853	94326
6289	159903	94315
6290	159947	94300
6291	159988	94284
6292	160018	94261
6293	160063	94247
6294	160093	94225
6295	160125	94203
6296	160156	94181
6297	160182	94155
6298	160222	94139
6299	160248	94114
6300	160275	94089
6301	160303	94065
6302	160331	94041
6303	160373	94026
6304	160403	94003
6305	160428	93977
6306	160461	93956
6307	160485	93930
6308	160512	93905
6309	160539	93881
6310	160563	93854
6311	160588	93829
6312	160614	93804
6313	160642	93780
6314	160667	93754
6315	160692	93728
6316	160718	93703
6317	160749	93681
6318	160778	93657
6319	160803	93632
6320	160826	93605
6321	160855	93582
6322	160883	93558
6323	160910	93533
6324	160936	93508
6325	160963	93484
6326	160998	93464
6327	161038	93446
6328	161068	93424
6329	161096	93400
