iter	RMSE
4310	0.08328491416
4311	0.08328247374
4312	0.08328068396
4313	0.08327865313
4314	0.08327619566
4315	0.0832739335
4316	0.08327193068
4317	0.083270028
4318	0.08326931977
4319	0.08326421898
4320	0.08325894326
4321	0.08325626407
4322	0.0832539494
4323	0.08325221007
4324	0.08325143978
4325	0.08324753104
4326	0.08324694672
4327	0.08323874929
4328	0.08323500697
4329	0.08322879333
4330	0.08322320367
4331	0.08322148408
4332	0.08321986023
4333	0.08321913533
4334	0.08321864715
4335	0.08321440853
4336	0.08321234694
4337	0.08320948964
4338	0.08320824309
4339	0.08320672095
4340	0.08320091741
4341	0.08319843383
4342	0.08319645818
4343	0.0831963681
4344	0.08319489686
4345	0.08319144343
4346	0.08318649676
4347	0.08318113769
4348	0.08317632319
4349	0.08317056689
4350	0.08316688409
4351	0.08316678812
4352	0.08316525862
4353	0.08316248808
4354	0.08315735604
4355	0.08315543195
4356	0.0831494833
4357	0.08314515792
4358	0.08313722463
4359	0.08313434208
4360	0.08313327717
4361	0.0831298853
4362	0.083129743
4363	0.08312832035
4364	0.08312465398
4365	0.08312242721
4366	0.08312153162
4367	0.08311972765
4368	0.08311688676
4369	0.08311356437
4370	0.08311351637
4371	0.08311190918
4372	0.08310914319
4373	0.08310619185
4374	0.08310297903
4375	0.08310176037
4376	0.08310009191
4377	0.08309747748
4378	0.08309367401
4379	0.08309193167
4380	0.08308799184
4381	0.08308372681
4382	0.08307825063
4383	0.08307519132
4384	0.08307282287
4385	0.08306988961
4386	0.08306217557
4387	0.08306011968
4388	0.08305515726
4389	0.08304964739
4390	0.08304832833
4391	0.08304500858
4392	0.08304107188
4393	0.083038502
4394	0.08303848997
4395	0.08303710556
4396	0.08303452001
4397	0.08303261083
4398	0.0830308579
4399	0.08302663096
4400	0.08302350123
4401	0.08301894859
4402	0.08301606639
4403	0.08301381914
4404	0.08301235365
4405	0.08301121218
4406	0.08300916113
4407	0.08300542662
4408	0.08300301611
4409	0.08300099667
4410	0.08300065137
4411	0.0829949575
4412	0.08298985384
4413	0.08298381244
4414	0.08298104602
4415	0.08297310266
4416	0.08297091035
4417	0.08296508565
4418	0.08296380103
4419	0.08295690343
4420	0.08295334868
4421	0.08295311522
4422	0.08294844259
4423	0.08294647728
4424	0.08294322579
4425	0.0829423908
4426	0.08294063035
4427	0.08294061153
4428	0.08293727522
4429	0.08293488475
4430	0.08293255442
4431	0.0829282869
4432	0.08292531285
4433	0.08292162481
4434	0.0829177689
4435	0.08291535234
4436	0.0829137434
4437	0.08290736733
4438	0.08290267886
4439	0.08290252541
4440	0.08290102494
4441	0.08289793916
4442	0.08289433561
4443	0.08289357228
4444	0.08289163386
4445	0.08288974057
4446	0.08288640752
4447	0.08288278891
4448	0.08288049226
4449	0.08287501995
4450	0.08286888432
4451	0.08286719966
4452	0.08286353616
4453	0.08286067998
4454	0.08285919751
4455	0.08285908848
4456	0.08285772696
4457	0.08285590498
4458	0.08285214506
4459	0.0828478932
4460	0.08284540399
4461	0.08284531716
4462	0.08284486575
4463	0.08284261195
4464	0.08284194728
4465	0.08283875711
4466	0.08283400088
4467	0.08283384751
4468	0.08282887839
4469	0.0828288011
4470	0.08282830012
4471	0.08282553388
4472	0.08282370055
4473	0.0828231799
4474	0.08282164518
4475	0.08281945595
4476	0.08281799759
4477	0.082815786
4478	0.08281475157
4479	0.08281463438
4480	0.08281094712
4481	0.08280945638
4482	0.08280604493
4483	0.08280556658
4484	0.08280080285
4485	0.08279707654
4486	0.0827960392
4487	0.08279326142
4488	0.08279246359
4489	0.08279020806
4490	0.08278751801
4491	0.08278519753
4492	0.08277977989
4493	0.08277804426
4494	0.08277670355
4495	0.0827716264
4496	0.08276646714
4497	0.08276568056
4498	0.08276315141
4499	0.08275833493
4500	0.08275579616
4501	0.08275329607
4502	0.08275039743
4503	0.08274984874
4504	0.08274887097
4505	0.08274871107
4506	0.08274781049
4507	0.08274495496
4508	0.08274255467
4509	0.08273936358
4510	0.08273508794
4511	0.08273031557
4512	0.08272691228
4513	0.08272330314
4514	0.08272140572
4515	0.08272139006
4516	0.08272138831
4517	0.08271702156
4518	0.08271657284
4519	0.08271244956
4520	0.08271188145
4521	0.08270491674
4522	0.0827004789
4523	0.0826992498
4524	0.08269873678
4525	0.08269565359
4526	0.082691037
4527	0.08268895684
4528	0.08268848273
4529	0.08268389581
4530	0.0826792143
4531	0.08267638041
4532	0.08267552004
4533	0.08267409314
4534	0.08267123572
4535	0.08266549812
4536	0.08266331538
4537	0.08265664768
4538	0.08265652202
4539	0.08265201865
4540	0.0826499587
4541	0.08264817751
4542	0.08264396493
4543	0.08263827467
4544	0.08263626576
4545	0.08263437995
4546	0.08263362899
4547	0.08263033878
4548	0.08263032442
4549	0.08262928161
4550	0.08262450815
4551	0.08262103481
4552	0.08261519957
4553	0.08261373432
4554	0.08261070132
4555	0.08260830911
4556	0.08260705359
4557	0.08260506616
4558	0.08260043051
4559	0.08259889304
4560	0.08259475507
4561	0.08259098523
4562	0.08258952066
4563	0.08258945316
4564	0.08258935737
4565	0.08258590489
4566	0.08258164462
4567	0.08257979653
4568	0.08257639808
4569	0.08257631317
4570	0.08257397165
4571	0.08257187069
4572	0.08257178635
4573	0.08256769879
4574	0.08256629131
4575	0.08256343076
4576	0.0825607058
4577	0.08255954557
4578	0.08255763509
4579	0.08255437172
4580	0.08255036211
4581	0.08254680004
4582	0.08254614953
4583	0.08254180733
4584	0.08254036448
4585	0.08253653788
4586	0.08253063643
4587	0.08252905641
4588	0.08252673416
4589	0.08252672496
4590	0.08252510107
4591	0.08252502517
4592	0.08251957179
4593	0.08251743024
4594	0.08251528077
4595	0.08251118132
4596	0.08250972099
4597	0.08250755034
4598	0.08250343322
4599	0.08250212652
4600	0.08250151522
4601	0.08249762977
4602	0.08249631189
4603	0.08249486036
4604	0.08249245288
4605	0.08248980802
4606	0.0824866403
4607	0.08248513363
4608	0.082481764
4609	0.08247705525
4610	0.08247284423
4611	0.0824706565
4612	0.08247001082
4613	0.08246419031
4614	0.08246388841
4615	0.0824619265
4616	0.08245973323
4617	0.08245586038
4618	0.08245516741
4619	0.08245288144
4620	0.08245026631
4621	0.08244602309
4622	0.08244397145
4623	0.08244176575
4624	0.08244165384
4625	0.08243843729
4626	0.08243564477
4627	0.08243452926
4628	0.08243160753
4629	0.08242869236
4630	0.08242630258
4631	0.08242546206
4632	0.08242358003
4633	0.08241988093
4634	0.08241840124
4635	0.08241593671
4636	0.0824125352
4637	0.08240666501
4638	0.08240619839
4639	0.0824033658
4640	0.08240143765
4641	0.08240050896
4642	0.08239868089
4643	0.08239559316
4644	0.08239485149
4645	0.08239218146
4646	0.08238941497
4647	0.08238781044
4648	0.08238548134
4649	0.08238414004
4650	0.08238309372
4651	0.08238165914
4652	0.08237976606
4653	0.08237625275
4654	0.08237506335
4655	0.08237134129
4656	0.08236977541
4657	0.0823685205
4658	0.08236481251
4659	0.08236199465
4660	0.08235890107
4661	0.08235718586
4662	0.08235127565
4663	0.08235013767
4664	0.08234785816
4665	0.0823459612
4666	0.08234484451
4667	0.08234083283
4668	0.08233724251
4669	0.08233382331
4670	0.08233062244
4671	0.08232833647
4672	0.0823231904
4673	0.08232200516
4674	0.08232093599
4675	0.08231966797
4676	0.08231814384
4677	0.08231762282
4678	0.082317297
4679	0.08231556984
4680	0.08231418508
4681	0.08231265462
4682	0.08231202959
4683	0.08230707373
4684	0.08230671456
4685	0.08230584992
4686	0.08230219406
4687	0.08229850585
4688	0.08229645012
4689	0.08229498627
4690	0.0822914381
4691	0.0822877999
4692	0.08228339248
4693	0.08227836914
4694	0.08227553556
4695	0.08227300491
4696	0.08226974286
4697	0.08226816141
4698	0.08226656406
4699	0.08226363263
4700	0.08226098261
4701	0.08225873981
4702	0.08225643826
4703	0.08225632696
4704	0.08225078816
4705	0.08224748659
4706	0.08224442516
4707	0.08224041517
4708	0.08223679979
4709	0.08223583927
4710	0.08223398134
4711	0.0822285873
4712	0.08222603911
4713	0.08222183801
4714	0.08222132134
4715	0.08221618924
4716	0.08221217906
4717	0.08220835015
4718	0.08220635578
4719	0.08220603194
4720	0.08220058612
4721	0.08220046339
4722	0.08219696059
4723	0.08219560574
4724	0.08219275792
4725	0.08218968071
4726	0.08218832343
4727	0.08218752273
4728	0.08218614789
4729	0.08218341764
4730	0.08217974389
4731	0.08217802494
4732	0.08217336878
4733	0.0821721817
4734	0.08216749456
4735	0.08216551572
4736	0.08216110772
4737	0.08215749094
4738	0.08215514326
4739	0.08215151953
4740	0.08214754225
4741	0.08214373944
4742	0.08213808636
4743	0.08213671642
4744	0.08213041413
4745	0.0821287731
4746	0.08212351214
4747	0.08212284909
4748	0.08212105855
4749	0.08211592867
4750	0.08211430412
4751	0.08211070815
4752	0.08211059444
4753	0.08210795128
4754	0.0821040322
4755	0.08210222785
4756	0.08209785079
4757	0.08209592935
4758	0.08209423198
4759	0.08209202933
4760	0.08209034449
4761	0.08208754748
4762	0.08208710777
4763	0.08208579134
4764	0.08208274112
4765	0.08207916224
4766	0.08207669476
4767	0.08207668987
4768	0.08207500585
4769	0.08207239883
4770	0.08206985348
4771	0.08206850408
4772	0.08206603422
4773	0.08206228179
4774	0.0820607646
4775	0.08205988696
4776	0.08205708112
4777	0.08205430997
4778	0.08205196236
4779	0.08205037121
4780	0.08204843722
4781	0.08204559486
4782	0.08204304185
4783	0.08203782032
4784	0.08203639319
4785	0.08203101512
4786	0.08202682654
4787	0.08202668296
4788	0.0820253542
4789	0.08202396457
4790	0.08202173284
4791	0.08201875106
4792	0.08201739601
4793	0.08201653299
4794	0.08201549271
4795	0.08201417801
4796	0.08201229455
4797	0.08201030925
4798	0.08200959764
4799	0.08200779936
4800	0.08200717598
4801	0.08200640845
4802	0.08200413444
4803	0.08200039811
4804	0.08199598748
4805	0.08199432594
4806	0.08199207121
4807	0.08198780947
4808	0.08198615721
4809	0.08198169525
4810	0.08197751517
4811	0.08197525069
4812	0.08197112594
4813	0.08196739004
4814	0.08196554019
4815	0.08196350032
4816	0.08196263228
4817	0.08196173435
4818	0.08195695249
4819	0.08195605337
4820	0.08195325606
4821	0.08195232249
4822	0.08194702442
4823	0.08194487181
4824	0.08194067494
4825	0.08193598188
4826	0.08192945024
4827	0.08192626963
4828	0.08192558566
4829	0.08192442893
4830	0.08192165137
4831	0.08192003284
4832	0.08191736978
4833	0.08191380357
4834	0.08191201368
4835	0.08190956285
4836	0.08190778664
4837	0.08190734926
4838	0.08190392113
4839	0.08189849788
4840	0.08189816938
4841	0.08189778168
4842	0.0818938926
4843	0.08189230644
4844	0.0818901172
4845	0.0818867128
4846	0.08188431314
4847	0.08188057699
4848	0.08187883148
4849	0.08187786054
4850	0.08187544575
4851	0.0818754097
4852	0.08187379728
4853	0.081871547
4854	0.0818680031
4855	0.08186575907
4856	0.0818628554
4857	0.08185987537
4858	0.08185874535
4859	0.08185845567
4860	0.08185764543
4861	0.08185435107
4862	0.08185311033
4863	0.08185136644
4864	0.08184967558
4865	0.08184547537
4866	0.08184441659
4867	0.08184217908
4868	0.08183858687
4869	0.0818336428
4870	0.08182710632
4871	0.08182438732
4872	0.08182134578
4873	0.08181858831
4874	0.08181507202
4875	0.08181384346
4876	0.08181097083
4877	0.08180927492
4878	0.08180608122
4879	0.08180512756
4880	0.0818020269
4881	0.08179545284
4882	0.08179428162
4883	0.08179379196
4884	0.08178921344
4885	0.08178507806
4886	0.08178372859
4887	0.0817806719
4888	0.08177839547
4889	0.08177808029
4890	0.08177675741
4891	0.0817759746
4892	0.08177186919
4893	0.08176945615
4894	0.08176882561
4895	0.08176467886
4896	0.08175954105
4897	0.08175569017
4898	0.08175065922
4899	0.08174719248
4900	0.081745966
4901	0.08174435215
4902	0.08173982492
4903	0.08173745249
4904	0.08173407765
4905	0.08172793366
4906	0.08172538998
4907	0.08172417622
4908	0.08172403422
4909	0.0817220763
4910	0.08171784718
4911	0.08171614174
4912	0.08171418812
4913	0.0817138486
4914	0.08171187325
4915	0.08170988378
4916	0.08170371112
4917	0.08169994692
4918	0.08169746147
4919	0.08169302113
4920	0.08169030501
4921	0.08168787159
4922	0.08168619627
4923	0.08168106206
4924	0.08167866332
4925	0.08167739011
4926	0.08167248729
4927	0.08167129421
4928	0.08167075171
4929	0.08166854787
4930	0.0816658836
4931	0.08166335365
4932	0.08166328845
4933	0.08166080606
4934	0.08165916042
4935	0.08165424235
4936	0.08165258732
4937	0.08164865873
4938	0.08164845573
4939	0.08164510687
4940	0.0816417913
4941	0.08164038239
4942	0.08163374069
4943	0.08163102149
4944	0.08162890673
4945	0.08162486998
4946	0.08162178621
4947	0.08161806011
4948	0.08161371543
4949	0.0816077971
4950	0.08160738668
4951	0.08160555244
4952	0.08160327726
4953	0.08160152641
4954	0.08159776293
4955	0.0815949751
4956	0.08159281959
4957	0.08159044951
4958	0.08158927701
4959	0.08158879351
4960	0.08158875925
4961	0.0815884466
4962	0.08158561699
4963	0.08158372484
4964	0.08158265398
4965	0.08157771701
4966	0.08157432827
4967	0.08157286872
4968	0.08157210502
4969	0.08157054746
4970	0.08156915183
4971	0.08156893574
4972	0.08156727137
4973	0.08156481649
4974	0.0815594979
4975	0.08155680047
4976	0.08155307495
4977	0.08155158297
4978	0.08155064063
4979	0.08154995721
4980	0.08154832011
4981	0.08154482154
4982	0.08154171836
4983	0.08153795204
4984	0.08153571389
4985	0.0815326477
4986	0.0815297386
4987	0.08152708626
4988	0.08152314093
4989	0.08151983206
4990	0.08151672554
4991	0.08151412686
4992	0.08151207116
4993	0.08150918126
4994	0.08150692266
4995	0.08150494835
4996	0.08150299555
4997	0.0814991406
4998	0.08149698197
4999	0.08149359094
5000	0.08149116088
5001	0.08149034015
5002	0.08149033357
5003	0.08148848926
5004	0.08148653553
5005	0.08148528074
5006	0.0814846456
5007	0.08147932776
5008	0.08147770086
5009	0.08147475394
5010	0.08147096068
5011	0.08147025624
5012	0.08146616163
5013	0.08146500911
5014	0.08146375474
5015	0.08146072807
5016	0.08146009837
5017	0.0814573603
5018	0.08145704136
5019	0.08145472922
5020	0.08145187803
5021	0.08144918282
5022	0.08144522964
5023	0.08144494679
5024	0.08144352906
5025	0.08144205884
5026	0.08144178028
5027	0.08143913056
5028	0.08143761697
5029	0.08143437535
5030	0.08143367528
5031	0.08143156237
5032	0.08143053343
5033	0.08142840486
5034	0.08142764877
5035	0.08142309411
5036	0.0814197201
5037	0.08141719889
5038	0.08141318007
5039	0.0814119845
5040	0.08141055768
5041	0.08140886976
5042	0.08140455653
5043	0.08140252057
5044	0.08140114057
5045	0.08139829095
5046	0.0813966902
5047	0.08139292566
5048	0.08138891184
5049	0.08138546623
5050	0.08138381648
5051	0.08137958925
5052	0.08137938688
5053	0.0813755728
5054	0.08137144572
5055	0.08136941468
5056	0.08136537424
5057	0.08136156689
5058	0.08136007682
5059	0.08135573265
5060	0.08135483327
5061	0.08135271456
5062	0.08135123581
5063	0.08135001952
5064	0.08134656887
5065	0.08134458305
5066	0.08134371412
5067	0.08134154896
5068	0.08133991982
5069	0.08133873732
5070	0.0813341433
5071	0.08132804919
5072	0.08132686124
5073	0.08132548477
5074	0.0813212182
5075	0.08131739938
5076	0.08131478252
5077	0.08131143405
5078	0.08130841422
5079	0.08130676001
5080	0.08130251115
5081	0.0813016913
5082	0.08129792709
5083	0.08129679155
5084	0.08129562379
5085	0.08129446687
5086	0.08129146173
5087	0.08129138969
5088	0.08128743295
5089	0.08128544728
5090	0.08128322227
5091	0.08128194564
5092	0.08128061489
5093	0.081277866
5094	0.08127405243
5095	0.08127144439
5096	0.08127056608
5097	0.08126928648
5098	0.08126367261
5099	0.0812599989
5100	0.08125794665
5101	0.08125522777
5102	0.08125187824
5103	0.08125138537
5104	0.08124897405
5105	0.08124867731
5106	0.08124573699
5107	0.0812437837
5108	0.08124141816
5109	0.08123843818
5110	0.0812353629
5111	0.0812329537
5112	0.08123005503
5113	0.08122839644
5114	0.08122522837
5115	0.08122493854
5116	0.08122286701
5117	0.08122004913
5118	0.08121897907
5119	0.08121891632
5120	0.08121590722
5121	0.08121491045
5122	0.08121152954
5123	0.08121036773
5124	0.08120910441
5125	0.08120521922
5126	0.0812030352
5127	0.08120256363
5128	0.08120203158
5129	0.08119917635
5130	0.08119688399
5131	0.08119626593
5132	0.08119400401
5133	0.08119289023
5134	0.08119081049
5135	0.08118830418
5136	0.0811843725
5137	0.08118280065
5138	0.0811814833
5139	0.08118006499
5140	0.08117729452
5141	0.08117477263
5142	0.0811727128
5143	0.08117166744
5144	0.08116886884
5145	0.08116810228
5146	0.08116586205
5147	0.08116460039
5148	0.08116051715
5149	0.08115970093
5150	0.08115748995
5151	0.0811554141
5152	0.08115295794
5153	0.08115083633
5154	0.08115009848
5155	0.08114655736
5156	0.08114138375
5157	0.08113837318
5158	0.08113810429
5159	0.08113625213
5160	0.08113194671
5161	0.0811300541
5162	0.08112621016
5163	0.08112462353
5164	0.08112394848
5165	0.0811225088
5166	0.08112027483
5167	0.08111556849
5168	0.08111187255
5169	0.08110814548
5170	0.08110410479
5171	0.08110301202
5172	0.08110071859
5173	0.08109628083
5174	0.08109266846
5175	0.08108956878
5176	0.08108730534
5177	0.08108389661
5178	0.0810817462
5179	0.08107935152
5180	0.08107933245
5181	0.08107794046
5182	0.08107598922
5183	0.08107598823
5184	0.0810728511
5185	0.08106997466
5186	0.08106862017
5187	0.08106537211
5188	0.08106149217
5189	0.08106068246
5190	0.08105631492
5191	0.08105631463
5192	0.08105557746
5193	0.08105253041
5194	0.08104876409
5195	0.0810470346
5196	0.08104309014
5197	0.08103960134
5198	0.08103959357
5199	0.08103478208
5200	0.0810337474
5201	0.08103367927
5202	0.08103110959
5203	0.08103052642
5204	0.08102917099
5205	0.08102469978
5206	0.08102154053
5207	0.08101906698
5208	0.08101697322
5209	0.08101579899
5210	0.08101246778
5211	0.08100881165
5212	0.08100619889
5213	0.08100555123
5214	0.08100428241
5215	0.08100326277
5216	0.08100057378
5217	0.0809970764
5218	0.08099333265
5219	0.08099261386
5220	0.08099144763
5221	0.08098958665
5222	0.08098637527
5223	0.08098412538
5224	0.08098068817
5225	0.08097519951
5226	0.08097302631
5227	0.08097302066
5228	0.08097069576
5229	0.08096429626
5230	0.08095814758
5231	0.08095655005
5232	0.08095422781
5233	0.08095221576
5234	0.08094809616
5235	0.08094309452
5236	0.08093836881
5237	0.08093577919
5238	0.08093309546
5239	0.08092898385
5240	0.08092707906
5241	0.08092586763
5242	0.08092258107
5243	0.08092107795
5244	0.08092055012
5245	0.08091856595
5246	0.08091565302
5247	0.08091358607
5248	0.08091037778
5249	0.08090658281
5250	0.08090292657
5251	0.08089951712
5252	0.08089824581
5253	0.08089717861
5254	0.08089667936
5255	0.08089321933
5256	0.08088961041
5257	0.08088857823
5258	0.08088632805
5259	0.08088491273
5260	0.08088335
5261	0.08088182591
5262	0.08087909134
5263	0.08087705401
5264	0.0808753132
5265	0.08087199242
5266	0.08087078399
5267	0.0808680915
5268	0.08086622266
5269	0.08086294346
5270	0.08086050337
5271	0.08085774674
5272	0.08085248925
5273	0.0808469986
5274	0.0808448082
5275	0.0808419252
5276	0.08083912938
5277	0.08083635414
5278	0.08083580363
5279	0.08083343966
5280	0.08083021488
5281	0.0808286763
5282	0.08082551219
5283	0.08082197662
5284	0.08081811661
5285	0.08081741048
5286	0.08081392572
5287	0.08081299053
5288	0.08081217887
5289	0.08081217865
5290	0.08081176326
5291	0.08080964386
5292	0.08080844137
5293	0.08080652318
5294	0.08080301953
5295	0.08080202525
5296	0.08079842124
5297	0.08079344023
5298	0.08079106314
5299	0.08078995333
5300	0.08078967286
5301	0.08078521158
5302	0.08078396831
5303	0.08078174667
5304	0.08077890986
5305	0.0807745894
5306	0.08077089397
5307	0.08076875752
5308	0.0807645815
5309	0.08076055026
5310	0.08075745345
5311	0.08075628933
5312	0.08075319164
5313	0.08074994109
5314	0.08074556458
5315	0.08074378431
5316	0.08074196558
5317	0.08073990491
5318	0.08073897977
5319	0.08073891272
5320	0.08073788193
5321	0.08073587986
5322	0.08073304117
5323	0.0807295252
5324	0.08072683605
5325	0.08072514413
5326	0.08072244577
5327	0.08071957051
5328	0.08071869654
5329	0.08071634152
5330	0.0807113776
5331	0.08071131129
5332	0.08070996483
5333	0.08070873198
5334	0.08070711764
5335	0.08070536426
5336	0.08070516652
5337	0.08070180317
5338	0.08070110836
5339	0.080699982
5340	0.08069718761
5341	0.0806922272
5342	0.08069079033
5343	0.08068968461
5344	0.08068708505
5345	0.08068574606
5346	0.08068295702
5347	0.08067926512
5348	0.0806761171
5349	0.08067285231
5350	0.0806701906
5351	0.08066584248
5352	0.08066385163
5353	0.08065931653
5354	0.08065558105
5355	0.08065352502
5356	0.08064975062
5357	0.08064653323
5358	0.08064333978
5359	0.08064184683
5360	0.08063896657
5361	0.08063863868
5362	0.08063780713
5363	0.08063527106
5364	0.08063428394
5365	0.08063397262
5366	0.08063288155
5367	0.08063134756
5368	0.08062916021
5369	0.08062786615
5370	0.08062268706
5371	0.08062000177
5372	0.08061781857
5373	0.08061312091
5374	0.08061003844
5375	0.0806049604
5376	0.0806015169
5377	0.08060084985
5378	0.08059944286
5379	0.08059687696
5380	0.08059431161
5381	0.0805934581
5382	0.08059233646
5383	0.0805903695
5384	0.08058861154
5385	0.08058769589
5386	0.08058520269
5387	0.0805816391
5388	0.0805810369
5389	0.08057903664
5390	0.08057575583
5391	0.08057421054
5392	0.08057347504
5393	0.08057256039
5394	0.08057208668
5395	0.08057069167
5396	0.0805676704
5397	0.0805640785
5398	0.08056277249
5399	0.08056257352
5400	0.08056033172
5401	0.08055890771
5402	0.08055739191
5403	0.08055612327
5404	0.08055214193
5405	0.08055078653
5406	0.08054692234
5407	0.08054331368
5408	0.08054132544
5409	0.08053884606
5410	0.08053621088
5411	0.08053520592
5412	0.08053290464
5413	0.08053205961
5414	0.0805273314
5415	0.08052694303
5416	0.08052573633
5417	0.0805229715
5418	0.08051895714
5419	0.08051678467
5420	0.08051344395
5421	0.08050812886
5422	0.08050497271
5423	0.0805009961
5424	0.08049981105
5425	0.0804984707
5426	0.08049765188
5427	0.08049452467
5428	0.08048942545
5429	0.08048632135
5430	0.08048154222
5431	0.08047639034
5432	0.08047580881
5433	0.08047114426
5434	0.08046893249
5435	0.08046752093
5436	0.08046449877
5437	0.08046247649
5438	0.0804618819
5439	0.08046015265
5440	0.08045859186
5441	0.08045726959
5442	0.08045444386
5443	0.08045029805
5444	0.08044709005
5445	0.08044409289
5446	0.08044176261
5447	0.08043924101
5448	0.08043771629
5449	0.08043598908
5450	0.08043519898
5451	0.08043365122
5452	0.08043194708
5453	0.0804295671
5454	0.08042834736
5455	0.08042797206
5456	0.08042445906
5457	0.08042237255
5458	0.08042155666
5459	0.0804210575
5460	0.08041814983
5461	0.0804141703
5462	0.08041155665
5463	0.08040970254
5464	0.08040934745
5465	0.08040567015
5466	0.08040052733
5467	0.08039787321
5468	0.08039440572
5469	0.08039217851
5470	0.08039066992
5471	0.08038953869
5472	0.08038864914
5473	0.08038649372
5474	0.08038397616
5475	0.08038352654
5476	0.08038251756
5477	0.08037910442
5478	0.08037783671
5479	0.08037711439
5480	0.08037312194
5481	0.08037210838
5482	0.08037026394
5483	0.08036986188
5484	0.0803685248
5485	0.08036572145
5486	0.08036283487
5487	0.08035944916
5488	0.08035933388
5489	0.0803582954
5490	0.08035685377
5491	0.08035574054
5492	0.08035198504
5493	0.080350434
5494	0.08034863053
5495	0.08034663961
5496	0.08034320378
5497	0.08034096791
5498	0.08033823964
5499	0.08033711389
5500	0.08033469191
5501	0.08033013219
5502	0.08032800899
5503	0.08032462826
5504	0.08032356256
5505	0.08032007539
5506	0.08031873548
5507	0.08031661169
5508	0.08031619955
5509	0.08031382895
5510	0.08031017507
5511	0.08030696934
5512	0.08030485041
5513	0.08030224409
5514	0.08030138381
5515	0.08029795702
5516	0.08029654602
5517	0.08029612894
5518	0.08029439905
5519	0.08029260537
5520	0.08028956816
5521	0.08028956714
5522	0.08028852965
5523	0.08028449937
5524	0.08028092593
5525	0.08027918782
5526	0.08027817098
5527	0.0802742189
5528	0.08027384619
5529	0.08027309959
5530	0.08027122186
5531	0.08026897515
5532	0.08026696896
5533	0.08026612325
5534	0.08026565514
5535	0.08026488064
5536	0.08026209133
5537	0.08025913476
5538	0.0802582003
5539	0.08025368606
5540	0.08025345125
5541	0.08025127057
5542	0.08025017577
5543	0.08025010502
5544	0.08024673905
5545	0.08024620433
5546	0.08024355414
5547	0.08024246909
5548	0.08023686197
5549	0.0802315534
5550	0.0802308343
5551	0.08022918357
5552	0.08022747067
5553	0.08022621396
5554	0.08022569922
5555	0.08022379645
5556	0.08022066394
5557	0.08022011536
5558	0.0802198296
5559	0.08021867188
5560	0.08021530478
5561	0.08021402684
5562	0.0802131031
5563	0.08021092923
5564	0.08021038865
5565	0.0802087188
5566	0.080208301
5567	0.08020716241
5568	0.0802055674
5569	0.08020464112
5570	0.0802017813
5571	0.08019786256
5572	0.08019707062
5573	0.08019665754
5574	0.08019420239
5575	0.08019184232
5576	0.08018880996
5577	0.0801878754
5578	0.0801853595
5579	0.08018444798
5580	0.08018347442
5581	0.08017995721
5582	0.08017720591
5583	0.08017636998
5584	0.08017419271
5585	0.0801710417
5586	0.08017055411
5587	0.08016996223
5588	0.08016943705
5589	0.08016656901
5590	0.08016485478
5591	0.08016371419
5592	0.08016326549
5593	0.0801618646
5594	0.08015820208
5595	0.0801552852
5596	0.08015222333
5597	0.08014967605
5598	0.08014761312
5599	0.08014446279
5600	0.08014018925
5601	0.08013706217
5602	0.08013639047
5603	0.08013587716
5604	0.0801348832
5605	0.08013252466
5606	0.08013146828
5607	0.08012911544
5608	0.08012790885
5609	0.08012523244
5610	0.0801214761
5611	0.08011981089
5612	0.08011959187
5613	0.08011511666
5614	0.0801110712
5615	0.08011037183
5616	0.08010766047
5617	0.08010479041
5618	0.0801022204
5619	0.08010156261
5620	0.08009894584
5621	0.08009665414
5622	0.08009627892
5623	0.08009357282
5624	0.08009331843
5625	0.08009136238
5626	0.08008790219
5627	0.08008635713
5628	0.08008348465
5629	0.0800823257
5630	0.08007972421
5631	0.08007764325
5632	0.08007483817
5633	0.08007464914
5634	0.08007193745
5635	0.08006952675
5636	0.08006681982
5637	0.08006348896
5638	0.08006005123
5639	0.08005689297
5640	0.0800561893
5641	0.08005569187
5642	0.08005414153
5643	0.08005413639
5644	0.08005140763
5645	0.08004880963
5646	0.0800485669
5647	0.08004622345
5648	0.08004541385
5649	0.08004354553
5650	0.08004348667
5651	0.08003957152
5652	0.08003814476
5653	0.0800369024
5654	0.08003505314
5655	0.08003384489
5656	0.08003074664
5657	0.08002691095
5658	0.08002508615
5659	0.08002258058
5660	0.08002120684
5661	0.08001859306
5662	0.08001502475
5663	0.08001096347
5664	0.08000975789
5665	0.08000718671
5666	0.08000521603
5667	0.08000215865
5668	0.07999952467
5669	0.07999381265
5670	0.07999333757
5671	0.07999298261
5672	0.07999136264
5673	0.07998879967
5674	0.07998545639
5675	0.07998155158
5676	0.07998092593
5677	0.07997850103
5678	0.07997677597
5679	0.07997337997
5680	0.07997093347
5681	0.07997065063
5682	0.07996947201
5683	0.07996758566
5684	0.07996422053
5685	0.07996354008
5686	0.07996210897
5687	0.07995924805
5688	0.0799577533
5689	0.07995499591
5690	0.0799506324
5691	0.0799492976
5692	0.07994600913
5693	0.07994511914
5694	0.07994046647
5695	0.07993854859
5696	0.07993511286
5697	0.07993274167
5698	0.07993038966
5699	0.07992960679
5700	0.0799279384
5701	0.07992736374
5702	0.0799267168
5703	0.0799227489
5704	0.07992041352
5705	0.07991854771
5706	0.07991645807
5707	0.0799151925
5708	0.07991466085
5709	0.07991452964
